customer_id,age,income,member_seniority,recency,frequency,monetary,view_rate,completion_rate,response_score,cluster,segment
cust_06896_85005,27,64000.0,708,611,6,71.46,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,High Income – Active (Disc Preference)
cust_06898_93021,73,80000.0,287,449,5,70.26,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06899_38878,39,66000.0,358,706,15,230.44,0.4,0.0,0.16000000000000003,0,High Income – Active (Disc Preference)
cust_06900_80910,53,78000.0,1142,573,3,36.67,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_06901_94241,61,71000.0,631,702,9,165.37,1.0,0.75,0.85,1,Low Income  – Non-Active
cust_06902_77122,57,50000.0,301,673,7,130.55,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06903_40782,72,76000.0,464,438,8,83.02,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_06905_11121,62,65000.0,698,699,9,126.68,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_06906_90179,39,64000.0,552,573,3,36.06,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_06907_48953,91,86000.0,1373,428,3,18.5,0.8,0.4,0.56,5,Low Income  – Non-Promo Inactive
cust_06908_50593,57,55000.0,1802,458,4,33.25,0.25,0.0,0.1,0,High Income – Active (Disc Preference)
cust_06909_69231,51,78000.0,1101,462,4,61.22,0.75,0.25,0.45000000000000007,0,High Income – Active (Disc Preference)
cust_06910_93918,70,96000.0,551,711,6,104.01,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_06911_40442,58,63000.0,479,673,13,150.39,0.6,0.2,0.36,1,Low Income  – Non-Active
cust_06913_43962,60,91000.0,835,602,12,205.26,0.75,0.5,0.6000000000000001,2,Mid Income  – Highly Active (Info Preference)
cust_06914_37433,96,118000.0,125,627,16,290.12,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_06915_84408,49,63000.0,649,691,7,82.32,0.6666666666666666,0.3333333333333333,0.4666666666666667,5,Low Income  – Non-Promo Inactive
cust_06916_85012,48,79000.0,342,680,4,53.519999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,Low Income  – Non-Promo Inactive
cust_06917_39224,55,60000.0,1037,683,7,79.04,1.0,0.75,0.85,5,Low Income  – Non-Promo Inactive
cust_06918_97293,72,70000.0,203,689,12,162.51,1.0,0.3333333333333333,0.6,1,Low Income  – Non-Active
cust_06919_38584,28,69000.0,889,683,5,94.11,0.25,0.0,0.1,0,High Income – Active (Disc Preference)
cust_06921_95479,20,61000.0,1096,695,2,17.48,0.5,0.5,0.5,0,High Income – Active (Disc Preference)
cust_06922_22310,44,52000.0,129,702,7,52.38,0.6,0.2,0.36,0,High Income – Active (Disc Preference)
cust_06923_35336,26,43000.0,796,581,7,49.91,0.6,0.0,0.24,4,High Income – Promo Active (BOGO + Disc)
cust_06924_38562,46,55000.0,1500,608,9,99.43,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_06925_35869,62,75000.0,1503,656,11,134.87,0.8,0.4,0.56,1,Low Income  – Non-Active
cust_06926_63582,38,74000.0,1624,563,5,50.57,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_06927_82656,29,56000.0,324,653,10,147.66,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06928_28119,55,62000.0,1086,665,8,106.50999999999999,1.0,0.4,0.64,2,Mid Income  – Highly Active (Info Preference)
cust_06929_51295,68,72000.0,1213,673,10,137.5,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_06930_25581,25,76000.0,1353,372,5,54.9,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_06931_87887,67,91000.0,903,672,15,196.67,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_06933_90265,67,78000.0,1393,656,12,180.27,0.75,0.5,0.6000000000000001,1,Low Income  – Non-Active
cust_06934_56784,70,39000.0,1586,593,3,14.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,5,Low Income  – Non-Promo Inactive
cust_06936_71638,74,98000.0,1257,560,15,210.35999999999999,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_06937_44795,91,70000.0,254,619,11,128.77,0.5,0.5,0.5,2,Mid Income  – Highly Active (Info Preference)
cust_06939_24126,47,58000.0,533,572,4,44.07,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_06941_29329,55,79000.0,1225,708,12,104.22,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_06942_13888,46,39000.0,1575,657,8,65.91,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06943_32132,54,62000.0,436,712,10,95.8,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_06945_48802,80,85000.0,1168,653,10,136.37,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_06946_42549,31,49000.0,1194,681,2,16.990000000000002,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06947_86104,39,73000.0,1055,385,4,47.129999999999995,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_06948_37819,77,69000.0,787,654,4,58.730000000000004,1.0,0.3333333333333333,0.6,5,Low Income  – Non-Promo Inactive
cust_06949_89392,71,83000.0,265,709,10,133.56,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_06950_38362,47,31000.0,710,594,3,15.78,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06953_33323,68,104000.0,1071,674,19,279.09000000000003,1.0,0.6666666666666666,0.8,2,Mid Income  – Highly Active (Info Preference)
cust_06954_84129,59,79000.0,1022,703,12,183.60999999999999,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_06956_34085,79,80000.0,1123,688,4,49.21,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06957_54192,55,53000.0,1006,690,6,82.5,0.6666666666666666,0.0,0.26666666666666666,4,High Income – Promo Active (BOGO + Disc)
cust_06958_94320,71,88000.0,413,661,9,99.51,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_06959_18799,98,101000.0,694,654,11,138.04,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_06960_37365,64,83000.0,954,687,8,141.35,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_06961_67202,54,85000.0,399,711,15,231.34,0.5,0.5,0.5,2,Mid Income  – Highly Active (Info Preference)
cust_06962_19684,66,72000.0,1404,498,10,176.76000000000002,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_06963_99949,47,49000.0,374,670,7,97.77000000000001,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06964_88154,94,75000.0,287,592,10,114.27000000000001,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_06965_95039,57,80000.0,907,577,8,122.86,0.75,0.0,0.30000000000000004,4,High Income – Promo Active (BOGO + Disc)
cust_06966_21146,49,61000.0,1804,495,5,53.410000000000004,0.5,0.5,0.5,0,High Income – Active (Disc Preference)
cust_06967_17294,39,70000.0,942,676,9,113.69,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06968_68257,72,92000.0,294,708,9,123.3,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_06969_17096,68,70000.0,794,698,5,47.63,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_06970_68314,45,89000.0,1593,541,9,122.54,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_06971_18144,63,71000.0,470,687,13,184.3,0.4,0.4,0.4,1,Low Income  – Non-Active
cust_06972_13380,28,40000.0,1548,492,2,16.25,0.6666666666666666,0.0,0.26666666666666666,3,Highest Income – Active (BOGO Preference)
cust_06973_65232,57,84000.0,449,707,14,150.8,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_06974_64930,61,70000.0,1609,680,5,58.519999999999996,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,High Income – Active (Disc Preference)
cust_06975_45487,83,65000.0,207,636,4,57.25,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_06976_12549,40,53000.0,1347,287,4,38.05,1.0,0.6666666666666666,0.8,5,Low Income  – Non-Promo Inactive
cust_06977_67666,32,109000.0,1528,497,8,126.86,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_06978_57420,38,34000.0,937,599,6,46.25,0.2,0.0,0.08000000000000002,4,High Income – Promo Active (BOGO + Disc)
cust_06979_42847,31,56000.0,1883,707,13,140.7,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_06980_89429,76,85000.0,932,516,10,96.46000000000001,1.0,0.3333333333333333,0.6,1,Low Income  – Non-Active
cust_06981_70050,80,80000.0,631,602,8,97.96,0.8,0.6,0.68,1,Low Income  – Non-Active
cust_06982_77364,59,79000.0,1577,643,6,89.05,0.6,0.0,0.24,4,High Income – Promo Active (BOGO + Disc)
cust_06983_81533,74,103000.0,841,713,15,183.06,1.0,0.6666666666666666,0.8,1,Low Income  – Non-Active
cust_06984_29218,56,81000.0,1745,697,9,95.66,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_06985_94397,52,70000.0,1489,538,7,98.9,0.6,0.4,0.48,5,Low Income  – Non-Promo Inactive
cust_06988_62142,48,69000.0,1478,495,9,111.57,0.8,0.4,0.56,5,Low Income  – Non-Promo Inactive
cust_06989_19734,48,58000.0,924,705,3,21.61,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06990_85658,27,64000.0,1595,649,8,133.8,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_06991_71107,58,81000.0,330,649,12,121.42,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_06992_44407,53,78000.0,1403,701,12,204.45,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_06993_58900,66,94000.0,1717,698,10,125.42999999999999,1.0,0.6666666666666666,0.8,1,Low Income  – Non-Active
cust_06994_85602,55,50000.0,751,628,6,71.18,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_06995_99248,51,38000.0,1648,666,7,99.37,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_06997_99804,39,76000.0,1680,662,8,79.47,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_06998_58105,55,59000.0,1778,670,9,101.84,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_06999_71773,66,60000.0,1427,681,12,144.96,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07000_39482,34,49000.0,1114,506,10,93.45,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07001_69377,55,85000.0,1289,637,11,165.57999999999998,0.8,0.2,0.44000000000000006,2,Mid Income  – Highly Active (Info Preference)
cust_07003_52929,57,92000.0,1889,619,9,113.45,0.75,0.25,0.45000000000000007,1,Low Income  – Non-Active
cust_07004_16716,41,56000.0,1673,547,5,66.47,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07005_75059,44,66000.0,1792,623,11,139.29,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_07006_29476,57,72000.0,921,530,10,162.15,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_07007_31426,34,63000.0,1531,393,5,77.05,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07009_32563,59,98000.0,1144,692,14,252.64000000000001,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_07010_91837,38,49000.0,551,643,4,31.619999999999997,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07011_96980,72,65000.0,1419,698,11,153.23000000000002,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_07012_88531,93,96000.0,1257,667,13,183.10999999999999,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07013_43345,39,47000.0,1581,649,6,70.50999999999999,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07014_60276,63,79000.0,562,616,15,170.60999999999999,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07016_63013,41,53000.0,418,661,6,55.37,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_07017_37680,71,89000.0,1140,685,8,74.96,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_07018_22178,32,37000.0,1402,690,6,55.53,0.5,0.0,0.2,3,Highest Income – Active (BOGO Preference)
cust_07019_70107,62,80000.0,274,690,5,48.72,0.5,0.5,0.5,3,Highest Income – Active (BOGO Preference)
cust_07020_65541,39,33000.0,716,630,4,48.74,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07021_89681,50,69000.0,319,669,12,154.5,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07022_10628,36,29000.0,874,682,8,105.77,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_07023_21587,67,76000.0,1147,638,4,34.34,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07024_78283,39,61000.0,833,618,8,88.44,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_07026_87100,63,84000.0,1199,704,12,153.9,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07027_75970,48,96000.0,1798,707,12,203.92000000000002,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07028_98321,52,62000.0,708,580,6,67.80000000000001,0.6,0.2,0.36,5,Low Income  – Non-Promo Inactive
cust_07029_83117,56,91000.0,1125,644,14,145.33,0.8,0.8,0.8,1,Low Income  – Non-Active
cust_07030_41914,41,64000.0,1652,465,11,177.22,0.6,0.2,0.36,0,High Income – Active (Disc Preference)
cust_07031_21865,57,67000.0,455,671,13,186.76999999999998,0.6666666666666666,0.0,0.26666666666666666,4,High Income – Promo Active (BOGO + Disc)
cust_07032_77905,80,105000.0,1050,682,8,109.31,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07033_98791,40,72000.0,756,689,14,178.53,0.6,0.6,0.6,1,Low Income  – Non-Active
cust_07034_97596,73,85000.0,1393,702,9,127.4,1.0,0.0,0.4,1,Low Income  – Non-Active
cust_07035_56788,79,96000.0,866,534,7,69.89999999999999,1.0,0.75,0.85,1,Low Income  – Non-Active
cust_07036_97295,40,42000.0,558,541,4,24.78,0.25,0.0,0.1,0,High Income – Active (Disc Preference)
cust_07037_46044,29,64000.0,1873,511,12,111.36,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07038_15227,59,83000.0,1182,392,1,11.81,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07039_90766,44,57000.0,1616,543,5,47.87,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07040_11134,85,82000.0,714,598,12,182.42,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_07041_77769,54,70000.0,269,685,4,28.369999999999997,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07042_81835,40,67000.0,337,137,2,79.22,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07043_46951,34,65000.0,644,659,10,121.65,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07044_80756,72,92000.0,1383,683,9,120.47,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_07045_69725,44,67000.0,769,528,5,61.879999999999995,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07046_43039,54,77000.0,1010,446,6,62.989999999999995,1.0,0.5,0.7,3,Highest Income – Active (BOGO Preference)
cust_07047_20292,70,78000.0,794,704,8,108.57000000000001,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07048_16215,45,85000.0,1520,680,10,144.9,0.8,0.6,0.68,1,Low Income  – Non-Active
cust_07049_65551,53,94000.0,1014,700,12,120.66,1.0,0.0,0.4,2,Mid Income  – Highly Active (Info Preference)
cust_07050_91221,53,57000.0,781,689,7,48.2,0.75,0.75,0.75,5,Low Income  – Non-Promo Inactive
cust_07051_78778,65,65000.0,1290,667,10,96.44,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07052_46540,64,66000.0,1749,704,7,103.78999999999999,0.8,0.4,0.56,1,Low Income  – Non-Active
cust_07053_40880,50,74000.0,640,704,7,46.5,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_07054_27851,55,69000.0,67,628,6,68.71000000000001,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_07055_10427,47,59000.0,1000,566,7,66.8,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07056_33854,28,101000.0,700,498,9,184.67000000000002,1.0,0.8,0.88,1,Low Income  – Non-Active
cust_07057_37367,58,72000.0,834,705,9,83.87,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07059_46542,86,96000.0,1394,604,7,64.92,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07060_65303,38,46000.0,1057,684,14,147.56,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_07061_25575,40,52000.0,1067,694,10,111.26,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,Low Income  – Non-Promo Inactive
cust_07062_27839,39,78000.0,1399,616,11,130.82999999999998,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_07063_18139,66,95000.0,634,672,11,159.12,1.0,0.0,0.4,2,Mid Income  – Highly Active (Info Preference)
cust_07064_43072,61,79000.0,1415,703,7,112.33,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07065_23387,51,85000.0,1277,562,7,98.6,0.3333333333333333,0.0,0.13333333333333333,4,High Income – Promo Active (BOGO + Disc)
cust_07066_41624,38,78000.0,989,643,6,77.84,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_07067_98498,55,58000.0,883,357,2,19.2,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07068_18835,27,36000.0,1559,516,2,25.84,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07069_47259,56,68000.0,1762,578,3,48.62,0.5,0.25,0.35,0,High Income – Active (Disc Preference)
cust_07070_23780,68,89000.0,777,501,7,145.13,0.5,0.25,0.35,1,Low Income  – Non-Active
cust_07071_11879,32,43000.0,338,702,3,16.42,0.6,0.0,0.24,0,High Income – Active (Disc Preference)
cust_07072_16224,27,50000.0,1237,604,6,53.35,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_07073_49165,80,81000.0,1416,651,8,95.82000000000001,0.6,0.2,0.36,2,Mid Income  – Highly Active (Info Preference)
cust_07074_56352,43,79000.0,1283,617,8,138.68,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07075_20473,73,71000.0,821,710,9,84.47,0.75,0.5,0.6000000000000001,1,Low Income  – Non-Active
cust_07076_33071,51,57000.0,1540,483,4,49.84,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07077_96870,51,67000.0,1243,448,6,45.31,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_07078_90406,61,78000.0,427,634,9,96.27,0.5,0.5,0.5,2,Mid Income  – Highly Active (Info Preference)
cust_07079_89393,38,32000.0,472,651,2,17.39,0.75,0.25,0.45000000000000007,5,Low Income  – Non-Promo Inactive
cust_07080_79810,56,66000.0,1817,680,9,100.0,1.0,1.0,1.0,1,Low Income  – Non-Active
cust_07081_53035,47,54000.0,1547,607,3,27.11,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07082_90857,31,33000.0,948,389,6,83.07,0.6666666666666666,0.3333333333333333,0.4666666666666667,0,High Income – Active (Disc Preference)
cust_07083_21949,59,88000.0,1856,689,9,114.52,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07084_37261,49,91000.0,819,11,1,32.78,1.0,0.5,0.7,5,Low Income  – Non-Promo Inactive
cust_07085_67210,51,42000.0,906,668,7,85.09,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_07086_81452,33,71000.0,781,588,5,87.55,0.25,0.0,0.1,4,High Income – Promo Active (BOGO + Disc)
cust_07087_96953,81,99000.0,1115,650,12,200.18,1.0,0.8,0.88,1,Low Income  – Non-Active
cust_07088_13808,68,94000.0,855,664,2,34.269999999999996,0.8,0.6,0.68,5,Low Income  – Non-Promo Inactive
cust_07089_73323,70,77000.0,368,492,11,116.24,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_07090_10950,48,108000.0,1424,709,10,198.13,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_07091_39080,24,64000.0,587,676,7,102.23,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_07092_58271,87,69000.0,1020,510,5,107.28,0.25,0.25,0.25,4,High Income – Promo Active (BOGO + Disc)
cust_07093_32738,52,90000.0,963,710,14,199.39000000000001,1.0,0.0,0.4,2,Mid Income  – Highly Active (Info Preference)
cust_07094_75497,41,42000.0,1776,643,12,157.54,0.25,0.0,0.1,0,High Income – Active (Disc Preference)
cust_07095_43382,61,64000.0,1443,578,10,102.11,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07096_17981,73,99000.0,1439,640,14,186.17000000000002,0.6666666666666666,0.0,0.26666666666666666,0,High Income – Active (Disc Preference)
cust_07097_93365,53,46000.0,231,697,11,125.68,1.0,0.3333333333333333,0.6,1,Low Income  – Non-Active
cust_07098_68741,75,76000.0,438,650,10,158.7,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_07099_31393,72,82000.0,1190,697,7,109.91,0.25,0.25,0.25,4,High Income – Promo Active (BOGO + Disc)
cust_07100_54269,35,52000.0,654,703,10,70.37,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_07101_99644,42,33000.0,952,624,7,77.69,1.0,0.5,0.7,2,Mid Income  – Highly Active (Info Preference)
cust_07103_23631,70,92000.0,790,642,12,130.76999999999998,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_07104_19063,18,31000.0,1072,507,9,84.77000000000001,0.5,0.25,0.35,0,High Income – Active (Disc Preference)
cust_07105_94531,51,48000.0,167,697,7,46.07,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07106_54993,29,69000.0,516,594,8,52.86,0.4,0.4,0.4,5,Low Income  – Non-Promo Inactive
cust_07107_44675,45,64000.0,362,623,4,35.79,0.4,0.4,0.4,5,Low Income  – Non-Promo Inactive
cust_07108_39919,48,65000.0,478,389,3,27.05,0.8,0.4,0.56,5,Low Income  – Non-Promo Inactive
cust_07109_31369,47,64000.0,1169,626,8,109.74000000000001,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07110_80078,44,88000.0,1024,703,8,117.8,0.8,0.4,0.56,2,Mid Income  – Highly Active (Info Preference)
cust_07111_31191,35,65000.0,1250,649,7,51.46,0.4,0.2,0.28,0,High Income – Active (Disc Preference)
cust_07112_86373,92,94000.0,1328,648,5,89.76,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_07113_14164,85,100000.0,754,559,5,92.92,1.0,0.8,0.88,1,Low Income  – Non-Active
cust_07114_87940,34,77000.0,1429,646,4,78.78999999999999,0.75,0.75,0.75,5,Low Income  – Non-Promo Inactive
cust_07115_42104,80,105000.0,1650,651,9,117.11,1.0,0.8,0.88,1,Low Income  – Non-Active
cust_07116_41630,47,89000.0,1596,411,7,104.94,1.0,0.75,0.85,5,Low Income  – Non-Promo Inactive
cust_07117_81342,56,87000.0,765,395,6,75.86,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_07119_81842,52,69000.0,1651,650,7,64.06,0.5,0.25,0.35,4,High Income – Promo Active (BOGO + Disc)
cust_07120_57969,42,64000.0,1317,695,11,105.88,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_07121_35916,70,97000.0,885,660,18,282.87,0.6666666666666666,0.3333333333333333,0.4666666666666667,1,Low Income  – Non-Active
cust_07122_31718,56,90000.0,1238,701,5,124.4,1.0,0.5,0.7,1,Low Income  – Non-Active
cust_07123_59934,45,55000.0,700,655,6,91.46000000000001,1.0,0.0,0.4,4,High Income – Promo Active (BOGO + Disc)
cust_07124_97528,31,47000.0,877,465,2,26.54,1.0,1.0,1.0,5,Low Income  – Non-Promo Inactive
cust_07125_54646,38,53000.0,1189,623,7,68.74,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07126_52494,26,66000.0,602,645,6,113.42,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07127_60688,54,79000.0,838,633,9,130.05,0.6,0.4,0.48,2,Mid Income  – Highly Active (Info Preference)
cust_07128_57782,33,63000.0,1304,506,8,126.63,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_07129_19739,49,91000.0,1622,636,9,144.31,0.8,0.2,0.44000000000000006,2,Mid Income  – Highly Active (Info Preference)
cust_07130_96875,77,78000.0,1764,524,5,36.2,0.8,0.0,0.32000000000000006,4,High Income – Promo Active (BOGO + Disc)
cust_07131_69392,74,74000.0,304,658,7,169.95,1.0,0.0,0.4,0,High Income – Active (Disc Preference)
cust_07132_19739,53,58000.0,101,691,10,129.19,0.5,0.5,0.5,1,Low Income  – Non-Active
cust_07133_18795,52,95000.0,1124,631,12,192.72,1.0,1.0,1.0,2,Mid Income  – Highly Active (Info Preference)
cust_07134_74412,85,107000.0,1585,704,14,279.3,0.8,0.2,0.44000000000000006,1,Low Income  – Non-Active
cust_07135_17869,62,80000.0,599,578,8,67.62,0.5,0.0,0.2,4,High Income – Promo Active (BOGO + Disc)
cust_07136_60556,48,61000.0,942,664,7,60.85,0.0,0.0,0.0,0,High Income – Active (Disc Preference)
cust_07138_81686,29,67000.0,491,647,8,94.64,0.5,0.25,0.35,0,High Income – Active (Disc Preference)
cust_07139_41715,60,98000.0,281,656,5,131.69,1.0,0.6,0.76,2,Mid Income  – Highly Active (Info Preference)
cust_07140_32089,68,83000.0,452,639,11,135.09,0.0,0.0,0.0,4,High Income – Promo Active (BOGO + Disc)
cust_07141_32658,43,66000.0,997,643,8,93.62,0.8,0.6,0.68,3,Highest Income – Active (BOGO Preference)
cust_07142_40612,58,79000.0,1706,468,4,63.44,0.5,0.25,0.35,0,High Income – Active (Disc Preference)
cust_07143_33072,47,49000.0,761,533,9,71.31,0.75,0.0,0.30000000000000004,4,High Income – Promo Active (BOGO + Disc)
cust_07144_15083,50,79000.0,1241,696,2,17.419999999999998,0.4,0.2,0.28,0,High Income – Active (Disc Preference)
cust_07145_86414,18,66000.0,1312,611,6,49.849999999999994,0.8,0.2,0.44000000000000006,0,High Income – Active (Disc Preference)
cust_07146_72711,50,92000.0,1406,401,4,63.22,0.5,0.5,0.5,5,Low Income  – Non-Promo Inactive
cust_07147_30167,70,107000.0,1714,678,9,125.74000000000001,0.8,0.4,0.56,1,Low Income  – Non-Active
cust_07148_82573,43,73000.0,252,647,11,147.57,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,Low Income  – Non-Active
cust_07149_49662,54,71000.0,1413,609,13,140.64,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
cust_07150_44339,41,55000.0,660,318,4,35.6,0.5,0.0,0.2,0,High Income – Active (Disc Preference)
